cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policy,n_fiscauto,n_borrowauto,n_rep,n_lawmaking,n_execcon,n_fisccon,n_borrowcon,n_constit,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_rep,n_assembly,n_executive,n_lawmaking,n_law_a,n_law_b,n_law_c,n_law_d,n_law_e,n_law_f
40,192,109,Cuba,CUB,2001,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,192,109,Cuba,CUB,2002,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,192,109,Cuba,CUB,2003,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,192,109,Cuba,CUB,2004,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,192,109,Cuba,CUB,2005,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,192,109,Cuba,CUB,2006,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,192,109,Cuba,CUB,2007,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,192,109,Cuba,CUB,2008,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,192,109,Cuba,CUB,2009,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,192,109,Cuba,CUB,2010,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1950,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.2,1.0,2.2,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1951,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,1.2,1.0,2.2,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1952,1.0,0.0,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.3,1.0,2.3,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1953,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1954,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1955,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1956,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1957,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1958,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1959,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1960,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1961,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1962,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1963,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1964,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1965,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1966,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1967,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1968,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1969,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1970,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1971,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1972,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1973,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1974,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1975,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1976,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1977,1.1,0.1,0.0,0.1,0.2,1.0,0.0,0.0,0.0,0.0,1.5,1.0,2.5,,0.2,0.1,0.1,1.0,0.5,0.0,0.5,0.0,0.0,0.0
42,214,110,Dominican Republic,DOM,1978,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1979,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1980,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1981,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1982,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1983,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1984,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1985,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1986,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1987,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1988,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1989,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1990,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1991,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1992,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1993,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1994,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1995,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1996,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1997,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1998,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,1999,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2000,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2001,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2002,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2003,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2004,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2005,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2006,1.1,0.1,0.0,0.1,0.4,1.5,0.0,0.0,0.0,0.0,1.7,1.5,3.2,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2007,1.1,0.1,0.2,0.1,0.4,1.5,0.0,0.0,0.0,0.0,2.0,1.5,3.5,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2008,1.1,0.3,0.2,0.1,0.4,1.5,0.0,0.0,0.0,0.0,2.2,1.5,3.7,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2009,1.1,0.3,0.2,0.1,0.4,1.5,0.0,0.0,0.0,0.0,2.2,1.5,3.7,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
42,214,110,Dominican Republic,DOM,2010,1.1,0.3,0.2,0.1,0.4,1.5,0.0,0.0,0.0,0.0,2.2,1.5,3.7,,0.4,0.2,0.2,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1950,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1951,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1952,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1953,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1954,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1955,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1956,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1957,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1958,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1959,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1960,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1961,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1962,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1963,2.0,1.0,2.0,2.0,2.0,1.5,0.0,0.0,0.0,3.0,9.0,4.5,13.5,,2.0,2.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1964,2.0,1.0,2.0,2.0,0.0,1.5,0.0,0.0,0.0,3.0,7.0,4.5,11.5,,0.0,0.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1965,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1966,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1967,2.0,1.0,0.0,2.0,3.0,1.5,0.0,0.0,0.0,3.0,8.0,4.5,12.5,,3.0,2.0,1.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1968,2.0,1.0,0.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,8.0,1.5,9.5,,3.0,2.0,1.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1969,2.0,1.0,0.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,8.0,1.5,9.5,,3.0,2.0,1.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1970,2.0,1.0,0.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,8.0,1.5,9.5,,3.0,2.0,1.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1971,2.0,1.0,0.0,2.0,3.0,1.5,0.0,0.0,0.0,0.0,8.0,1.5,9.5,,3.0,2.0,1.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1972,2.0,1.0,0.0,2.0,0.0,1.5,0.0,0.0,0.0,0.0,5.0,1.5,6.5,,0.0,0.0,0.0,1.5,0.5,0.0,0.5,0.5,0.0,0.0
130,218,111,Ecuador,ECU,1973,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1974,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1975,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1976,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1977,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1978,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1979,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1980,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1981,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1982,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1983,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1984,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1985,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1986,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1987,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1988,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1989,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1990,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1991,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1992,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1993,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1994,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1995,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1996,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1997,2.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1998,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,1999,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,218,111,Ecuador,ECU,2000,2.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
